SessionId;Position;Recommendations;Scores
447;0;433060,107523,66302,14430,216146,240262,92353,396491,239494,1543,309434,42444,159095,184465,352115,251868,101034,143416,365673,451346,184903,270052,264456,419736,98547,372248,4382,107307,176166,257551,133398,129271,280487,95981,122890,273770,188130,14429,48134,28686,124806,270487,131028,128553,279379,194216,68892,169260,313906,114721;13.978709,13.344329,13.139976,12.9817705,12.932364,12.74822,12.6399765,12.28613,12.248659,12.113459,12.031059,11.880687,11.832602,11.608115,11.557216,11.554288,11.30459,11.126793,10.944583,10.912054,10.761954,10.654846,10.62594,10.5926485,10.359211,10.190866,10.121937,10.11334,10.110898,10.077829,10.042881,10.00418,10.002562,9.997542,9.973523,9.925658,9.88452,9.857435,9.83308,9.831428,9.830061,9.775571,9.738776,9.7164135,9.697122,9.690104,9.673958,9.650614,9.642138,9.636243
447;0;216146,365673,184465,184903,107523,92353,240262,14430,66302,239494,433060,42444,352115,1543,365692,98547,251868,143416,309434,419736,169260,451346,396491,264456,28686,257551,101034,4382,159095,316495,270052,270487,372248,393152,221638,318457,273770,43475,129271,347570,113126,354964,188130,124806,122890,92210,427234,85181,176166,268682;13.085747,13.074131,13.073153,12.666284,12.092262,12.032507,11.934961,11.899563,11.526756,11.406719,11.338118,11.144525,11.009146,10.91576,10.887075,10.870295,10.731274,10.604992,10.594135,10.530755,10.529025,10.51042,10.468431,10.41761,10.394293,10.253458,10.19194,10.165724,10.101347,10.04087,10.0277605,10.027042,10.019498,9.895598,9.892721,9.877306,9.77843,9.764747,9.692809,9.679695,9.676727,9.617607,9.612163,9.601576,9.573422,9.570099,9.533911,9.528619,9.528514,9.528135
447;0;184903,365673,184465,169260,221638,240262,365692,107523,98547,63102,92353,260735,247578,419736,273416,446565,143416,352115,257551,14430,390036,264456,296337,349506,42444,216146,239494,287090,354839,300766,28686,307559,227211,251868,102176,116490,257070,400998,417230,66302,273770,354964,79455,433060,316495,122890,101506,396491,321706,270052;13.5619755,13.450161,12.788466,12.761307,10.487427,10.4391365,10.282051,10.138957,10.076619,10.033332,9.994124,9.990771,9.980156,9.94061,9.868241,9.752278,9.675242,9.606493,9.51825,9.512722,9.500477,9.486046,9.42551,9.423007,9.347042,9.338337,9.322587,9.267837,9.255853,9.150303,9.1456375,9.047785,9.027869,9.01792,8.969537,8.926437,8.9115095,8.886257,8.869893,8.856455,8.850818,8.836496,8.812385,8.758405,8.755268,8.746592,8.662524,8.660591,8.658439,8.642713
447;0;169260,184903,365673,184465,92353,1543,239494,107523,221638,247578,14430,433060,42444,240262,446565,390036,143416,309434,419736,66302,159095,396491,251868,264456,287090,63102,98547,257551,273416,352115,296337,260735,451346,216146,227211,307559,101034,270052,116490,188130,67045,28686,349506,194216,465778,133398,300766,79455,417230,365692;13.711648,13.242886,12.851779,12.474343,11.693489,11.657656,11.521875,11.5059395,11.486443,11.463322,11.456205,11.4300995,11.412058,11.392946,11.267806,11.258412,11.253592,11.203301,11.202347,11.070166,11.010042,10.898273,10.822534,10.802956,10.799093,10.765266,10.722979,10.698346,10.686861,10.656965,10.652178,10.650693,10.590394,10.583271,10.357578,10.3571,10.337393,10.271451,10.270702,10.25307,10.240818,10.173304,10.110071,10.084794,10.076907,10.068683,10.06472,10.027159,9.988018,9.947812
447;0;170751,433060,1543,247578,114837,397013,42444,169260,400998,239494,221638,390036,66302,107523,92353,116490,309434,14430,406529,373092,143416,240262,153935,336855,159095,264183,101034,436059,419736,446565,396491,216146,198519,184903,89931,227211,82586,251868,287090,184465,451346,163998,381944,237369,359285,307559,300766,348457,365673,98547;13.116004,12.825785,12.788217,12.757285,12.645313,12.638817,12.606408,12.581037,12.497591,12.475224,12.461483,12.444829,12.437101,12.337678,12.328511,12.29624,12.281384,12.241787,12.217766,12.150156,12.109771,12.090757,12.026948,11.960207,11.927211,11.918342,11.827794,11.794002,11.792501,11.779699,11.777243,11.748981,11.728306,11.713009,11.690755,11.632767,11.629574,11.6067295,11.528581,11.510911,11.505675,11.485677,11.477885,11.476505,11.458084,11.4369545,11.391467,11.33373,11.331477,11.248042
447;0;42444,170751,107523,397013,92353,114837,240262,406529,221638,336855,433060,247578,14430,373092,400998,264183,436059,66302,251868,381944,184465,169260,239494,116490,184903,1543,198519,143416,82586,153935,309434,95981,98547,348457,396491,163998,216146,89931,419736,307559,159095,257551,414939,365673,183525,186994,18993,300766,280487,359285;13.991598,13.044368,12.533189,12.515587,12.453646,12.445989,12.394321,12.330764,12.304225,12.253574,12.243162,12.211324,12.07501,12.073266,12.039839,12.010482,11.929898,11.868696,11.841069,11.803223,11.77523,11.750158,11.684675,11.644278,11.614386,11.594522,11.575103,11.565976,11.544799,11.512846,11.497102,11.467568,11.410061,11.316359,11.281926,11.256939,11.207842,11.19208,11.133768,11.131784,11.110343,11.062651,11.055607,11.054711,11.02559,11.005947,10.997054,10.986453,10.98371,10.9675455
447;0;42444,184465,184903,98547,365673,107523,240262,92353,257551,400197,95981,143416,251868,14430,433060,396491,28686,66302,239494,4382,440129,1543,124806,83791,352115,122890,48134,216146,316495,299751,221638,43475,365692,113126,169260,372248,179792,159095,393152,188130,419736,427234,309434,280487,277638,453097,451346,273770,442706,165823;15.8036585,15.614136,15.0241165,14.975611,14.652988,14.556348,14.41673,14.0026245,13.950291,13.480728,13.455503,13.400112,13.296754,13.256813,12.996897,12.97133,12.949255,12.922276,12.867865,12.805697,12.789276,12.750379,12.585154,12.575885,12.479935,12.448516,12.372723,12.364453,12.345884,12.306167,12.293176,12.289333,12.286855,12.286292,12.217018,12.200081,12.173306,12.167708,12.128539,12.123804,12.093322,12.081534,12.059043,11.965286,11.94444,11.930133,11.8938875,11.839611,11.836458,11.7773695
447;0;98547,184465,42444,257551,372248,184903,365673,28686,114721,143416,107523,240262,299751,43475,124806,48134,400197,95981,440129,92353,396491,433060,66302,4382,188130,1543,179792,83791,216146,239494,393152,427234,285896,392652,354964,14430,264456,251868,365692,334258,316495,451346,122890,419736,453097,277638,113126,270487,421412,206089;14.214723,13.037259,12.943286,12.93643,12.879552,12.868797,12.710527,12.369648,12.120936,12.102369,12.083845,12.081345,11.914544,11.848732,11.759222,11.646157,11.595292,11.590371,11.548101,11.539459,11.475167,11.445967,11.337438,11.260366,11.229212,11.195443,11.189385,11.168612,11.12931,11.065966,11.024068,11.015459,11.009393,11.007821,11.003131,10.99579,10.994058,10.97534,10.949695,10.848589,10.831616,10.823591,10.760407,10.700963,10.670098,10.665294,10.652671,10.600088,10.580956,10.5774975
447;0;184903,184465,365673,216146,372248,42444,92353,98547,114721,169260,14430,107523,240262,66302,28686,419736,1543,239494,365692,257551,433060,4382,451346,264456,221638,393152,251868,465778,316495,352115,188130,179792,143416,54998,43475,268682,273416,129271,309434,63102,392652,421412,247578,334258,85181,446565,396491,354839,124806,113126;15.91905,15.803611,15.754357,15.2129,14.971721,14.742155,14.150348,14.149154,14.064367,13.902598,13.887911,13.876909,13.805953,13.622382,13.566397,13.505851,13.40295,13.400618,13.263138,13.2427845,13.217739,13.183691,13.146979,13.113577,13.097565,13.048861,12.992508,12.95049,12.9323435,12.915527,12.807751,12.802496,12.798522,12.747876,12.719246,12.705027,12.6844015,12.672404,12.660456,12.64218,12.615576,12.576531,12.559061,12.522282,12.509067,12.492412,12.491203,12.491105,12.470793,12.459365
447;0;365673,184465,184903,359368,240262,365692,169260,42444,107523,352115,14430,419736,372248,28686,407692,98547,221638,63102,216146,356421,92353,395361,316495,264456,394411,393152,1543,256846,2319,293125,454194,66302,433060,239494,90183,143416,257551,446565,251868,354839,82734,451346,43475,172605,321706,93763,262950,399674,204776,427234;14.06563,13.993854,13.791871,12.6867695,11.459226,10.873247,10.87034,10.671042,10.57668,10.462279,10.399235,10.380487,10.315445,10.23875,10.208988,10.088846,10.003083,9.93168,9.876133,9.789347,9.724869,9.700115,9.694843,9.686953,9.535985,9.510881,9.507889,9.48687,9.482582,9.438625,9.363638,9.342674,9.316202,9.298646,9.2685375,9.258793,9.243462,9.189401,9.183565,9.179209,9.122554,9.110873,9.110468,9.106237,9.097305,9.0838,9.082973,9.080127,9.074436,8.991679
447;0;359368,395361,82734,394411,293125,303548,356421,219473,412190,256846,90183,184465,222577,409015,365673,184903,163474,190051,2319,149163,147216,344010,117044,422179,67580,240262,37762,399254,137144,172605,147534,22192,452489,188440,68135,285897,408175,275792,240375,42444,216146,452785,14430,148220,147077,435207,107358,163176,341773,461708;19.503586,18.03944,16.305683,16.279863,16.25643,16.146635,16.139805,15.879271,15.834703,15.778982,15.656188,15.417199,15.30005,15.146906,14.905995,14.845714,14.778232,14.567541,14.472048,14.432163,14.379389,14.333378,14.319321,14.277218,14.269036,14.254457,14.244324,14.225719,14.208214,14.2056055,14.18224,14.10764,14.105925,13.993294,13.985715,13.981828,13.897077,13.886581,13.856224,13.843936,13.835295,13.828756,13.814277,13.784722,13.78472,13.74682,13.71777,13.706294,13.705835,13.681441
1022;0;428827,103221,339939,274798,459848,359251,108646,254101,11279,217869,393028,454784,357474,45543,302311,45323,7161,190000,367956,351027,71334,126555,115426,109116,42126,161623,289103,94403,22064,463663,219512,197642,331311,118446,251776,44053,51695,126247,226686,321850,291163,350103,192333,250851,197801,359504,107135,328735,204070,157605;24.40436,22.233698,21.150919,20.943207,20.224426,19.781004,19.761036,19.076195,18.72021,18.711714,18.636015,18.487057,18.299217,18.29531,18.19561,17.73394,17.674536,17.328196,17.308128,17.300192,16.82486,16.814577,16.79355,16.77385,16.63487,16.57867,16.530758,16.314125,16.293646,16.263617,16.240728,16.165756,16.131138,16.110147,16.105452,16.08353,15.767745,15.591923,15.572397,15.524068,15.518482,15.507439,15.490414,15.437374,15.397155,15.381984,15.379491,15.377678,15.296317,15.2877655
1022;0;428827,103221,274798,359251,459848,11279,393028,339939,45543,190000,254101,108646,219512,454784,357474,45323,7161,302311,463663,289103,115426,161623,351027,217869,118446,367956,197642,126555,331311,384302,350103,109116,71334,91105,321850,42126,251776,204070,230616,110529,89688,126247,189265,359504,368488,112782,206880,120763,58627,22064;13.38533,11.858902,11.735004,11.211427,10.907172,10.781886,10.676089,10.635194,10.597263,10.491675,10.307587,10.185618,10.161647,9.701299,9.666548,9.651228,9.326389,9.231554,9.22867,9.188854,9.16954,9.083286,9.00871,8.99322,8.986822,8.976547,8.89785,8.868975,8.815435,8.747394,8.615564,8.594666,8.554488,8.531288,8.459734,8.406294,8.274403,8.181997,8.126216,8.113014,8.053221,8.004045,7.959424,7.92257,7.8345795,7.6352563,7.6219606,7.611625,7.579587,7.572015
1251;0;333219,224169,291946,322295,85677,51098,159892,125494,347014,45658,98802,73170,302569,233722,241379,157107,134515,421924,308075,132343,457586,363292,66286,454022,102773,48785,290175,416070,251448,466710,140603,42124,328526,301357,415361,328242,34387,360833,45214,464804,41898,220060,162454,13854,219089,29351,135976,164408,222949,179361;22.933922,16.152882,14.244627,13.703411,13.596749,13.510656,13.461942,13.445664,13.332304,13.149012,13.087818,13.082397,12.974199,12.89194,12.886196,12.868109,12.798852,12.797295,12.787333,12.742898,12.734112,12.707458,12.627801,12.582443,12.573214,12.566352,12.561877,12.553987,12.401989,12.379,12.378027,12.375932,12.329895,12.315693,12.3143,12.248587,12.241965,12.220804,12.202354,12.181939,12.174134,12.134293,12.120241,12.107044,12.103819,12.09041,12.006865,11.9948845,11.989814,11.98422
1251;0;117431,333219,299804,6605,306836,169155,389732,90822,178797,224169,306785,309976,61345,129624,449506,217218,298364,206528,127328,327742,24215,439595,61114,102825,322888,371621,164941,8641,291946,431099,134515,333467,284260,31889,137530,178669,85677,423043,187949,31277,179361,322295,311775,176037,306289,60190,312594,72938,466710,214220;36.98934,34.92671,34.552933,31.786568,31.578737,30.458809,30.42964,30.42937,29.812042,29.417288,29.409822,29.325201,29.113781,29.02972,29.004314,28.757835,28.601671,28.572521,28.341084,28.21733,28.137959,28.027283,27.969574,27.89317,27.870842,27.75647,27.706917,27.677036,27.633842,27.613361,27.578049,27.488245,27.449883,27.368639,27.171225,27.165081,27.152494,27.139137,27.12402,27.04515,27.037292,27.033382,27.005198,27.001717,26.944687,26.925398,26.839014,26.825872,26.815247,26.78033
1252;0;178797,311775,389732,284260,60190,87077,348258,259074,299804,138289,7145,128913,456297,340878,117431,363058,31277,397952,130940,53078,306836,169155,259710,298364,59627,223287,72938,90822,285441,309976,170298,129624,439595,426281,405435,24215,131609,316010,23706,356686,306785,429700,213336,356172,323378,84973,60080,373114,210237,102825;30.790333,27.04012,25.80902,25.797005,25.789518,25.573647,25.383291,25.331474,25.053005,25.009926,24.780926,24.7763,24.759373,24.65094,24.448765,24.278664,24.171196,23.927614,23.898224,23.895794,23.862757,23.662775,23.539764,23.457216,23.438404,23.410793,23.4062,23.291136,23.218657,23.132769,23.099857,23.094328,23.092325,23.039173,23.009651,22.983307,22.968529,22.95394,22.936584,22.931156,22.910051,22.891209,22.835213,22.810833,22.80346,22.782925,22.78064,22.753092,22.742502,22.732243
1252;0;259074,87077,178797,130940,284260,7145,311775,60190,348258,285441,138289,340878,61114,389732,128913,131609,456297,426281,20432,299804,363058,24215,31277,117431,439595,306836,259710,27875,376953,405435,205936,368701,86245,113513,356686,384252,72938,217218,169155,293256,296428,53078,60080,371621,395508,397952,210237,141769,409756,234747;16.973986,16.730032,16.456024,15.28211,15.268597,15.248207,14.957728,14.772774,14.759792,14.691259,14.167486,13.9522505,13.903751,13.835637,13.822641,13.702087,13.68723,13.587197,13.549539,13.427307,13.309149,13.270283,13.269696,13.263376,13.235946,13.2318125,13.222913,13.175867,13.14951,13.148107,13.144049,13.131103,13.111076,13.110031,13.099338,13.098375,13.096612,13.077243,13.077122,13.052732,13.042995,13.023413,12.997777,12.985807,12.984391,12.982972,12.97987,12.975349,12.963743,12.957897
1252;0;311775,87077,259074,60190,178797,389732,128913,130940,7145,284260,456297,53078,348258,285441,138289,363058,299804,61114,131609,59627,371621,426281,223287,217218,397952,141769,24215,293256,340878,95589,27875,213297,376953,327740,170298,356686,86245,405548,395508,34021,20432,187499,117431,234747,409756,84973,316010,306836,356172,259710;15.049216,14.77792,14.551346,14.435411,13.902541,13.258198,13.191458,13.102262,12.994894,12.926256,12.918498,12.807787,12.7057495,12.568641,12.398445,12.232875,12.136711,12.132194,11.729522,11.591821,11.573738,11.573498,11.537071,11.5245905,11.502115,11.398267,11.365398,11.360353,11.3034935,11.279287,11.251561,11.226381,11.217515,11.195862,11.188188,11.18806,11.175386,11.160574,11.131565,11.111144,11.107616,11.102508,11.098536,11.093357,11.077951,11.075983,11.070762,11.047651,11.0323715,11.030069
1252;0;311775,60190,389732,128913,53078,456297,178797,363058,87077,138289,299804,348258,223287,284260,59627,397952,259074,130940,7145,61114,371621,316010,170298,213297,426281,327740,131609,285441,429889,187949,338672,141769,24215,356172,405548,19507,356686,84973,95589,376953,47747,217218,333709,296877,27875,169155,48861,449506,409756,34021;15.204098,14.369711,13.016762,12.8463955,12.818577,12.565984,12.195352,11.801119,11.627028,11.090174,10.981676,10.946907,10.924914,10.833539,10.80475,10.77776,10.581367,10.5031,10.338093,10.261252,10.258657,10.139204,10.075526,10.042885,10.031905,9.936245,9.921123,9.885553,9.850236,9.846068,9.75832,9.757113,9.7404995,9.708031,9.704447,9.681353,9.678672,9.667993,9.663237,9.610993,9.577637,9.568414,9.568089,9.566225,9.5503845,9.5405855,9.526499,9.510434,9.4995,9.495931
1252;0;299804,311775,389732,60190,117431,178797,128913,456297,87077,53078,363058,217218,138289,284260,306836,348258,61114,170298,127328,259074,371621,223287,449506,397952,293256,90822,169155,187949,206528,7145,376953,24215,285441,405548,102825,59627,130940,259710,213297,316010,296877,327532,72938,333709,27875,247704,327740,48861,129624,47747;13.886621,13.545567,13.229297,13.126869,11.655039,11.562312,11.414482,11.252666,11.204029,11.191639,11.030135,10.726,10.649033,10.5372925,10.523574,10.453495,10.433504,10.403913,10.229737,10.168218,10.12169,10.095076,10.087714,10.070325,10.032479,10.025523,9.977888,9.963014,9.898783,9.854139,9.807486,9.781501,9.778464,9.745917,9.745592,9.699842,9.692416,9.683966,9.677979,9.661063,9.638223,9.4926605,9.447121,9.433824,9.428946,9.419646,9.418169,9.343475,9.330124,9.299696
